"♪ Ilias's ears hear everything" -> "♪ Ilias's ears hear everything"
"【ルシフィナちゃん】" -> "【Lucifina】"
"アルシエルって、とっても大きい！" -> "Alciel is so big!"
"あたしも、そのくらい大きくなれるかな……？" -> "I wonder if I can be that big ..."
"【アルシエル】" -> "【Alciel】"
"大きくなるかは分かりませんが……" -> "I do not know if it will grow ... ..."
"ミカエラちゃん様は、私よりもはるかに偉大な天使であるはずです。" -> "Mikaela is a much bigger angel than I am."
"【ルシフィナちゃん】" -> "【Lucifina】"
"大きくなりたい～！　大きくなりたい～！" -> "I want to grow ~! I want to grow ~!"
"【アルシエル】" -> "【Alciel】"
"……合体しますか？" -> "...... Do you want to coalesce?"
"【ルシフィナちゃん】" -> "【Lucifina】"
"それは、イヤ！" -> "It's so bad!"
"【アルシエル】" -> "【Alciel】"
"そうですか……" -> "Is that so……"
"メニュー" -> "menu"
"【アルシエル】" -> "【Alciel】"
"アポトーシスか。" -> "Is it apoptosis?"
"二体同居型とは、面妖な……" -> "Two-body cohabiting type is strange ... ..."
"【ツィンケル】" -> "【Zinkel】"
"あんたも、ずいぶん変わった天使ね。" -> "You too are a quite unusual angel."
"複数いるようだけど、やっぱり仲は悪いの？" -> "Seems to be multiple, but are they still bad on a bad day?"
"【アルシエル】" -> "【Alciel】"
"我々は、一心同体……" -> "We are all equal ... ..."
"全て我が意志の元で動くのだが。" -> "It all works under my will."
"【ツィンケル】" -> "【Zinkel】"
"それ、いいわね……" -> "That's good, is not it?"
"隣の奴も、私の意志で動けばいいのに。" -> "Even the next guy should move with my will."
"【ツィンケル】" -> "【Zinkel】"
"それはこちらの台詞です……" -> "That's the line here ... ..."
"メニュー" -> "menu"
"【アルシエル】" -> "【Alciel】"
"ヘリエル……" -> "Helier ..."
"転移してしまった我々は、なぜ存在する……？" -> "Why do we exist that have metastasized ...?"
"【ヘリエル】" -> "【Heliell】"
"世界のためかな……？" -> "Is it for the world ...?"
"【アルシエル】" -> "【Alciel】"
"異界に生きる我等が、世界を異界から救う……" -> "We live in a different world save the world from a different world ..."
"奇妙な事だ……" -> "It's strange ......"
"【ヘリエル】" -> "【Heliell】"
"でも、やる価値がある……" -> "But it is worth doing ......"
"そう思っているからこそ、アルシエルもここにいるんだよね。" -> "That's why Alciel is here as well."
"メニュー" -> "menu"
"メニュー" -> "menu"
"女体嫐り" -> "Girlfriend"
"【アルシエル】" -> "【Alciel】"
"今は優先すべき事があるはず……" -> "Now there should be something to give priority ..."
"【アルシエル】" -> "【Alciel】"
"今は優先すべき事があるはず……" -> "Now there should be something to give priority ..."
"【アルシエル】" -> "【Alciel】"
"今は優先すべき事があるはず……" -> "Now there should be something to give priority ..."
